latitude,longitude,brightness,scan,track,acq_date,confidence,bright_t31,frp,daynight,type,tavg,tmin,tmax,prcp,wspd
38.15917,23.38552,335.38,0.54,0.42,2015-06-13,n,305.46,5.89,D,0,27.4,20.6,33.0,0.0,13.3
38.15852,23.37927,344.49,0.54,0.42,2015-06-13,n,308.1,5.89,D,0,27.4,20.6,33.0,0.0,13.3
38.16376,23.39145,337.22,0.54,0.42,2015-06-13,n,310.01,13.4,D,0,24.1,15.0,31.0,0.0,6.5
38.16311,23.38517,353.66,0.54,0.42,2015-06-13,n,315.7,8.06,D,0,27.4,20.6,33.0,0.0,13.3
38.16243,23.37875,335.56,0.54,0.42,2015-06-13,n,304.54,8.06,D,0,27.4,20.6,33.0,0.0,13.3
38.56548,23.2963,347.27,0.54,0.42,2015-06-13,n,309.06,3.19,D,0,24.1,15.0,31.0,0.0,6.5
39.35549,22.98454,303.29,0.46,0.39,2015-06-14,n,292.57,0.52,N,2,24.5,18.0,31.0,0.0,11.3
39.38792,22.80888,300.5,0.47,0.4,2015-06-14,n,290.49,0.72,N,2,24.5,18.0,31.0,0.0,11.3
38.13174,23.52354,304.34,0.43,0.38,2015-06-14,n,291.1,1.02,N,0,26.8,19.0,34.0,0.0,7.5
38.12826,23.52277,306.37,0.43,0.38,2015-06-14,n,288.65,0.94,N,2,26.8,19.0,34.0,0.0,7.5
37.96138,23.39906,306.52,0.43,0.38,2015-06-14,n,291.88,0.75,N,0,26.8,19.0,34.0,0.0,7.5
38.07885,23.72,337.7,0.39,0.36,2015-06-14,l,310.37,2.04,D,0,26.8,19.0,34.0,0.0,7.5
38.13,23.5254,339.42,0.39,0.36,2015-06-14,l,313.5,4.15,D,0,26.8,19.0,34.0,0.0,7.5
38.31253,23.62347,342.28,0.39,0.36,2015-06-14,n,310.12,3.16,D,0,26.8,19.0,34.0,0.0,7.5
38.07594,23.74813,336.15,0.39,0.36,2015-06-14,l,309.45,2.18,D,0,26.8,19.0,34.0,0.0,7.5
38.31586,23.62269,349.71,0.39,0.36,2015-06-14,n,308.73,5.8,D,0,26.8,19.0,34.0,0.0,7.5
37.96181,23.40033,304.83,0.47,0.48,2015-06-14,n,291.1,0.82,N,0,26.8,19.0,34.0,0.0,7.5
38.12812,23.52553,311.37,0.47,0.47,2015-06-14,n,289.93,1.24,N,2,26.8,19.0,34.0,0.0,7.5
39.38668,22.80844,304.87,0.52,0.5,2015-06-14,n,290.68,1.06,N,2,24.5,18.0,31.0,0.0,11.3
39.38884,22.8089,302.72,0.52,0.5,2015-06-14,n,290.88,0.83,N,0,24.5,18.0,31.0,0.0,11.3
40.53506,22.65946,332.85,0.45,0.39,2015-06-15,l,306.14,2.53,D,0,26.6,19.0,34.3,0.0,9.4
39.4422,22.48773,355.46,0.47,0.4,2015-06-15,n,325.16,37.23,D,0,27.6,18.2,38.1,0.0,5.5
39.44168,22.4856,353.35,0.47,0.4,2015-06-15,n,317.09,40.84,D,0,27.6,18.2,38.1,0.0,5.5
39.52876,22.03421,355.71,0.49,0.4,2015-06-15,n,316.77,13.68,D,0,27.6,18.2,38.1,0.0,5.5
40.50572,21.73726,337.21,0.49,0.4,2015-06-15,n,309.46,2.25,D,0,25.0,16.2,33.0,0.0,6.9
40.50431,21.73911,338.35,0.49,0.4,2015-06-15,l,309.2,4.07,D,0,25.0,16.2,33.0,0.0,6.9
38.13034,23.52386,313.17,0.42,0.61,2015-06-15,n,293.29,1.12,N,0,27.9,20.0,36.0,0.0,9.2
38.56802,23.29389,302.72,0.39,0.59,2015-06-16,n,292.46,1.05,N,3,29.0,21.0,35.0,0.0,8.7
39.38619,22.80675,307.52,0.35,0.57,2015-06-16,n,290.39,0.72,N,2,28.6,22.0,35.0,0.0,12.4
37.96102,23.4001,301.9,0.41,0.6,2015-06-16,n,291.61,0.27,N,0,29.4,22.0,37.4,0.0,8.8
38.56281,23.2915,308.92,0.39,0.59,2015-06-16,n,293.31,1.05,N,3,29.0,21.0,35.0,0.0,8.7
39.47773,22.32175,342.78,0.53,0.5,2015-06-16,n,307.84,7.34,D,0,29.2,18.2,37.6,0.0,8.0
39.47583,22.32035,347.97,0.53,0.5,2015-06-16,n,307.57,7.73,D,0,29.2,18.2,37.6,0.0,8.0
39.38623,22.38192,367.0,0.63,0.72,2015-06-16,h,304.29,30.22,D,0,29.2,18.2,37.6,0.0,8.0
39.47705,22.34226,341.17,0.63,0.72,2015-06-16,n,298.38,18.02,D,0,29.2,18.2,37.6,0.0,8.0
39.47696,22.33466,367.0,0.63,0.72,2015-06-16,h,302.24,18.99,D,0,29.2,18.2,37.6,0.0,8.0
39.47552,22.34409,338.38,0.63,0.72,2015-06-16,n,298.42,8.77,D,0,29.2,18.2,37.6,0.0,8.0
39.47539,22.33648,367.0,0.63,0.72,2015-06-16,h,302.93,8.77,D,0,29.2,18.2,37.6,0.0,8.0
39.46876,22.34385,337.67,0.63,0.72,2015-06-16,n,301.6,8.77,D,0,29.2,18.2,37.6,0.0,8.0
39.38813,22.37374,350.87,0.63,0.72,2015-06-16,n,303.44,33.24,D,0,29.2,18.2,37.6,0.0,8.0
39.38823,22.38123,367.0,0.63,0.72,2015-06-16,h,302.63,44.97,D,0,29.2,18.2,37.6,0.0,8.0
39.3861,22.3745,349.78,0.63,0.72,2015-06-16,n,303.64,30.22,D,0,29.2,18.2,37.6,0.0,8.0
38.13041,23.52733,305.82,0.47,0.47,2015-06-17,n,293.74,0.71,N,0,28.1,22.0,34.0,0.0,8.3
38.56394,23.29248,314.26,0.44,0.46,2015-06-17,n,294.79,2.38,N,0,27.0,19.0,33.0,0.0,6.2
38.56533,23.29573,316.44,0.44,0.46,2015-06-17,n,295.84,2.69,N,0,27.0,19.0,33.0,0.0,6.2
39.57581,22.46693,334.74,0.45,0.63,2015-06-17,n,299.66,3.01,D,0,26.1,19.0,35.0,0.0,8.0
39.57722,22.47193,333.4,0.45,0.63,2015-06-17,n,300.18,3.01,D,0,26.1,19.0,35.0,0.0,8.0
39.57687,22.46898,348.1,0.45,0.63,2015-06-17,n,301.16,5.45,D,0,26.1,19.0,35.0,0.0,8.0
39.61799,22.41212,337.95,0.36,0.57,2015-06-17,n,299.32,1.46,D,0,26.1,19.0,35.0,0.0,8.0
38.12967,23.52559,309.22,0.44,0.38,2015-06-18,n,292.21,1.06,N,0,24.1,19.0,28.0,0.0,10.3
38.5645,23.29377,330.21,0.41,0.37,2015-06-19,n,300.35,1.25,D,0,20.5,16.0,26.0,0.0,8.4
38.56483,23.29281,312.41,0.4,0.44,2015-06-19,n,290.07,2.08,N,0,20.5,16.0,26.0,0.0,8.4
38.56545,23.29562,337.19,0.41,0.37,2015-06-20,n,307.1,3.76,D,0,22.1,13.0,29.0,0.0,5.2
38.56794,23.29259,308.28,0.36,0.57,2015-06-20,n,287.83,0.94,N,3,22.1,13.0,29.0,0.0,5.2
38.56769,23.29702,303.43,0.36,0.57,2015-06-20,n,287.24,0.94,N,3,22.1,13.0,29.0,0.0,5.2
37.96124,23.3998,300.07,0.49,0.65,2015-06-21,n,286.76,0.71,N,0,24.2,19.0,30.0,0.0,8.2
38.56507,23.29193,318.17,0.47,0.64,2015-06-21,n,288.08,2.18,N,0,21.6,17.0,26.0,0.0,5.6
38.56667,23.29189,308.96,0.47,0.64,2015-06-21,n,287.69,1.49,N,0,21.6,17.0,26.0,0.0,5.6
38.5653,23.29669,304.01,0.47,0.64,2015-06-21,n,286.88,1.49,N,0,21.6,17.0,26.0,0.0,5.6
38.05177,23.57278,340.29,0.41,0.45,2015-06-21,n,303.61,3.72,D,0,24.2,19.0,30.0,0.0,8.2
38.56635,23.29262,301.36,0.65,0.73,2015-06-21,n,284.47,2.32,N,0,21.6,17.0,26.0,0.0,5.6
39.3868,22.8082,299.23,0.45,0.39,2015-06-23,n,287.1,0.52,N,2,20.6,14.0,26.0,0.0,12.1
39.35329,22.98392,299.13,0.46,0.39,2015-06-23,n,288.29,1.01,N,2,20.6,14.0,26.0,0.0,12.1
39.16757,22.84465,300.53,0.45,0.39,2015-06-23,n,286.49,1.58,N,0,20.6,14.0,26.0,0.0,12.1
38.12781,23.52627,307.87,0.5,0.41,2015-06-23,n,288.32,1.18,N,2,22.8,18.0,29.0,0.0,13.8
40.28458,21.43641,331.97,0.68,0.74,2015-06-23,n,291.67,2.19,D,0,18.8,10.5,26.2,0.0,6.5
39.35299,22.98628,301.19,0.39,0.36,2015-06-24,n,290.35,0.93,N,2,22.4,15.0,28.0,0.0,11.3
40.6989,22.95217,301.09,0.39,0.36,2015-06-24,n,289.65,0.49,N,0,23.1,15.4,30.0,0.0,11.9
40.70487,22.81459,300.78,0.39,0.36,2015-06-24,n,290.25,0.69,N,0,23.1,15.4,30.0,0.0,11.9
39.16771,22.84278,299.77,0.39,0.36,2015-06-24,n,288.54,0.97,N,0,22.4,15.0,28.0,0.0,11.3
37.96247,23.39907,307.25,0.38,0.36,2015-06-24,n,291.49,0.68,N,0,23.9,17.6,30.2,0.0,8.2
38.12908,23.5269,316.48,0.38,0.36,2015-06-24,n,290.05,1.86,N,2,23.9,17.6,30.2,0.0,8.2
38.12947,23.52321,313.73,0.49,0.4,2015-06-25,n,290.57,1.91,N,2,25.4,19.8,32.0,0.0,9.9
38.12993,23.52547,337.09,0.39,0.36,2015-06-25,n,309.92,3.35,D,0,25.4,19.8,32.0,0.0,9.9
37.94002,21.64832,345.51,0.41,0.37,2015-06-25,n,308.98,11.16,D,0,23.8,18.0,28.0,0.0,4.5
37.93966,21.65027,344.83,0.41,0.37,2015-06-25,n,307.97,14.84,D,0,23.8,18.0,28.0,0.0,4.5
40.70361,22.81655,338.14,0.38,0.36,2015-06-25,n,306.55,3.13,D,0,23.4,19.6,28.0,0.0,15.5
38.17313,20.41228,326.85,0.41,0.61,2015-06-26,n,289.19,1.71,N,0,22.4,19.8,26.0,0.0,22.9
38.30299,23.65678,338.21,0.51,0.41,2015-06-26,n,307.27,3.99,D,0,23.0,19.0,27.0,0.0,9.3
38.32436,23.48579,367.0,0.52,0.41,2015-06-26,h,335.8,66.34,D,0,23.0,19.0,27.0,0.0,9.3
38.32807,23.48444,340.16,0.52,0.41,2015-06-26,n,300.94,66.34,D,0,23.0,19.0,27.0,0.0,9.3
38.06766,23.63631,327.35,0.6,0.7,2015-06-27,n,294.13,1.98,D,0,23.1,21.0,26.0,3.0,18.6
40.50875,22.9537,367.0,0.57,0.69,2015-06-27,h,295.78,14.96,D,0,22.1,19.0,27.0,0.0,13.3
38.13034,23.52324,299.01,0.39,0.44,2015-06-28,n,287.77,0.74,N,0,23.3,19.0,29.0,0.0,10.2
38.12938,23.52777,300.77,0.39,0.44,2015-06-28,n,288.63,0.76,N,2,23.3,19.0,29.0,0.0,10.2
38.0322,23.6044,304.75,0.4,0.44,2015-06-28,n,290.49,1.73,N,2,23.3,19.0,29.0,0.0,10.2
38.02959,23.60063,327.63,0.52,0.67,2015-06-28,n,294.59,5.69,D,0,23.3,19.0,29.0,0.0,10.2
38.07271,23.6342,330.95,0.51,0.66,2015-06-28,n,298.76,7.49,D,0,23.3,19.0,29.0,0.0,10.2
39.38834,22.80698,316.97,0.39,0.36,2015-06-29,n,287.56,1.13,N,2,22.6,17.0,28.0,0.0,10.2
39.38506,22.8061,298.9,0.39,0.36,2015-06-29,n,286.97,1.13,N,2,22.6,17.0,28.0,0.0,10.2
39.16779,22.84502,300.94,0.39,0.36,2015-06-29,n,287.37,1.01,N,0,22.6,17.0,28.0,0.0,10.2
38.56538,23.29555,314.21,0.39,0.36,2015-06-29,n,290.26,1.23,N,0,22.3,16.0,28.0,0.0,5.6
38.12972,23.52429,302.95,0.4,0.37,2015-06-29,n,269.59,0.91,N,0,23.0,18.6,31.0,0.0,8.0
37.9638,23.39858,311.28,0.43,0.38,2015-06-30,n,291.05,0.97,N,3,23.8,19.0,30.0,0.0,11.1
38.56624,23.29358,334.08,0.44,0.38,2015-06-30,n,292.44,4.38,N,0,20.7,16.0,28.0,0.0,4.8
38.13097,23.52345,317.39,0.43,0.38,2015-06-30,n,290.01,1.33,N,0,23.8,19.0,30.0,0.0,11.1
38.03085,23.60006,303.59,0.43,0.38,2015-06-30,n,289.12,1.23,N,0,23.8,19.0,30.0,0.0,11.1
37.9603,23.39786,302.52,0.43,0.38,2015-06-30,n,290.79,0.97,N,2,23.8,19.0,30.0,0.0,11.1
38.31493,23.62305,351.15,0.39,0.36,2015-06-30,n,300.54,5.5,D,0,20.7,16.0,28.0,0.0,4.8
38.56533,23.29646,304.43,0.48,0.48,2015-06-30,n,285.63,1.3,N,0,20.7,16.0,28.0,0.0,4.8
37.96035,23.39866,314.51,0.47,0.48,2015-06-30,n,287.24,2.42,N,2,23.8,19.0,30.0,0.0,11.1
38.13027,23.52542,311.64,0.46,0.47,2015-06-30,n,287.11,1.5,N,0,23.8,19.0,30.0,0.0,11.1
38.03061,23.59939,303.37,0.46,0.47,2015-06-30,n,286.45,1.24,N,0,23.8,19.0,30.0,0.0,11.1
38.03016,23.59855,301.34,0.71,0.75,2015-07-01,n,283.45,1.61,N,0,23.8,18.0,30.0,0.0,15.7
38.12753,23.52357,307.9,0.42,0.61,2015-07-01,n,287.91,1.06,N,2,23.8,18.0,30.0,0.0,15.7
38.13193,23.52303,298.46,0.42,0.61,2015-07-01,n,287.24,1.29,N,2,23.8,18.0,30.0,0.0,15.7
38.03077,23.59896,305.94,0.42,0.61,2015-07-01,n,288.76,2.11,N,0,23.8,18.0,30.0,0.0,15.7
40.70409,22.8139,298.13,0.32,0.55,2015-07-02,n,286.67,0.38,N,0,23.8,16.0,30.0,1.0,8.0
40.70044,22.95255,298.28,0.33,0.55,2015-07-02,n,286.52,0.59,N,0,23.8,16.0,30.0,1.0,8.0
38.56213,23.29145,299.92,0.39,0.59,2015-07-02,n,287.62,1.57,N,0,22.8,17.0,28.0,0.0,13.2
38.02781,23.60546,301.25,0.42,0.61,2015-07-02,n,287.85,1.34,N,0,26.0,22.0,30.0,0.0,18.7
38.56431,23.29988,299.61,0.78,0.78,2015-07-02,n,287.77,2.27,N,0,22.8,17.0,28.0,0.0,13.2
39.16564,22.84535,299.07,0.41,0.45,2015-07-03,n,288.13,0.72,N,0,24.1,20.0,28.0,0.0,11.6
38.1302,23.52406,307.6,0.47,0.48,2015-07-03,n,291.58,0.64,N,2,27.3,23.0,31.0,0.0,15.4
38.03333,23.60291,306.06,0.47,0.48,2015-07-03,n,291.91,2.38,N,0,27.3,23.0,31.0,0.0,15.4
40.70617,22.81362,307.47,0.4,0.37,2015-07-04,n,291.02,0.99,N,0,24.2,18.8,29.0,3.3,10.1
38.56346,23.2922,305.37,0.42,0.38,2015-07-04,n,291.62,1.02,N,0,22.8,18.0,27.0,0.0,10.0
38.13044,23.525,315.75,0.44,0.38,2015-07-04,n,292.05,1.54,N,2,25.6,21.0,30.0,0.0,15.8
38.03155,23.60348,303.54,0.44,0.38,2015-07-04,n,292.27,1.07,N,0,25.6,21.0,30.0,0.0,15.8
38.56688,23.29323,329.76,0.42,0.38,2015-07-04,n,293.05,7.2,N,3,22.8,18.0,27.0,0.0,10.0
38.56808,23.2969,334.21,0.43,0.46,2015-07-04,n,297.53,1.28,D,3,22.8,18.0,27.0,0.0,10.0
38.56676,23.29549,341.57,0.43,0.46,2015-07-04,n,298.91,4.79,D,3,22.8,18.0,27.0,0.0,10.0
39.38737,22.80745,320.48,0.42,0.37,2015-07-05,n,290.6,1.6,N,2,24.0,18.0,29.0,0.0,9.2
38.56731,23.29412,326.59,0.4,0.37,2015-07-05,n,293.06,2.07,N,3,23.4,16.0,29.0,0.0,7.6
38.56395,23.29336,311.98,0.4,0.37,2015-07-05,n,292.34,2.07,N,0,23.4,16.0,29.0,0.0,7.6
38.12907,23.52604,320.75,0.39,0.37,2015-07-05,n,292.49,1.66,N,0,26.2,19.4,32.0,0.0,13.4
38.03148,23.60483,303.99,0.39,0.36,2015-07-05,n,293.38,1.15,N,2,26.2,19.4,32.0,0.0,13.4
35.24037,24.33985,334.28,0.42,0.38,2015-07-05,n,303.58,14.11,D,0,23.8,20.0,28.0,0.0,6.4
38.04029,23.3116,343.63,0.41,0.37,2015-07-05,n,309.59,5.95,D,0,26.2,19.4,32.0,0.0,13.4
38.12733,23.52547,307.17,0.39,0.44,2015-07-05,n,290.07,0.78,N,0,26.2,19.4,32.0,0.0,13.4
38.56838,23.29658,338.53,0.4,0.44,2015-07-05,n,292.24,3.67,N,3,23.4,16.0,29.0,0.0,7.6
38.56426,23.29616,338.68,0.4,0.44,2015-07-05,n,291.93,3.67,N,0,23.4,16.0,29.0,0.0,7.6
38.56473,23.29128,306.69,0.4,0.44,2015-07-05,n,292.64,5.17,N,3,23.4,16.0,29.0,0.0,7.6
38.13135,23.52622,311.92,0.39,0.44,2015-07-05,n,292.67,1.13,N,2,26.2,19.4,32.0,0.0,13.4
36.85183,27.30002,321.67,0.41,0.37,2015-07-05,n,298.72,13.48,N,0,24.2,22.0,28.4,0.0,20.7
36.85246,27.29551,330.82,0.41,0.37,2015-07-05,n,294.64,13.48,N,0,24.2,22.0,28.4,0.0,20.7
38.1297,23.527,337.53,0.41,0.37,2015-07-06,n,312.0,4.59,D,2,27.8,21.0,34.0,0.0,13.0
38.56498,23.29441,312.96,0.36,0.57,2015-07-06,n,292.65,1.78,N,2,25.0,18.0,32.0,0.0,5.8
38.13114,23.52443,312.43,0.34,0.56,2015-07-06,n,292.85,1.35,N,2,27.8,21.0,34.0,0.0,13.0
40.70066,22.95181,302.95,0.39,0.59,2015-07-06,n,291.46,0.49,N,0,26.6,19.0,33.6,0.0,9.4
37.96053,23.39808,316.01,0.35,0.57,2015-07-06,n,291.69,1.08,N,0,27.8,21.0,34.0,0.0,13.0
40.6999,22.95098,305.35,0.39,0.59,2015-07-07,n,291.75,0.59,N,0,27.4,20.6,34.0,0.0,9.7
40.69984,22.95213,304.63,0.39,0.6,2015-07-07,n,291.44,0.73,N,0,27.4,20.6,34.0,0.0,9.7
38.56689,23.29247,310.44,0.47,0.64,2015-07-07,n,291.13,2.37,N,3,25.5,19.0,31.0,0.0,8.1
38.56565,23.29683,303.25,0.47,0.64,2015-07-07,n,290.33,1.77,N,2,25.5,19.0,31.0,0.0,8.1
38.56451,23.29169,316.66,0.47,0.64,2015-07-07,n,291.94,2.59,N,0,25.5,19.0,31.0,0.0,8.1
38.05146,23.57016,344.36,0.41,0.45,2015-07-07,n,305.47,3.62,D,0,29.0,24.0,34.0,0.0,13.7
38.31785,23.62082,337.79,0.4,0.44,2015-07-07,n,304.01,2.29,D,0,25.5,19.0,31.0,0.0,8.1
37.96136,23.39874,308.93,0.63,0.72,2015-07-07,n,292.83,1.16,N,0,29.0,24.0,34.0,0.0,13.7
38.02959,23.60562,307.65,0.57,0.52,2015-07-08,n,296.11,1.76,N,2,30.0,26.0,34.4,0.0,14.1
38.56543,23.2914,315.99,0.53,0.5,2015-07-08,n,294.69,2.04,N,3,26.5,20.0,31.0,0.0,10.7
37.96273,23.40062,317.6,0.56,0.51,2015-07-08,n,294.76,1.64,N,3,30.0,26.0,34.4,0.0,14.1
39.41325,20.08848,330.78,0.32,0.55,2015-07-08,n,300.71,1.34,D,0,27.8,21.0,34.4,0.0,8.0
38.12788,23.52772,307.22,0.5,0.41,2015-07-09,n,295.16,0.86,N,0,28.0,22.0,34.0,0.0,9.1
40.69875,22.95079,306.1,0.44,0.38,2015-07-09,n,294.22,0.75,N,0,27.1,20.6,33.2,0.0,11.1
39.38556,22.80792,318.21,0.45,0.39,2015-07-09,n,292.47,1.56,N,2,26.6,20.0,33.0,0.0,8.8
39.16632,22.84537,307.82,0.45,0.39,2015-07-09,n,291.93,1.82,N,0,26.6,20.0,33.0,0.0,8.8
38.56778,23.2945,327.73,0.48,0.4,2015-07-09,n,296.22,3.32,N,3,27.0,19.0,34.0,0.0,4.6
38.56418,23.29324,324.23,0.48,0.4,2015-07-09,n,297.91,3.32,N,0,27.0,19.0,34.0,0.0,4.6
37.96011,23.40216,313.58,0.5,0.41,2015-07-09,n,295.03,1.87,N,0,28.0,22.0,34.0,0.0,9.1
38.56684,23.29244,331.21,0.52,0.5,2015-07-09,n,300.43,4.77,D,3,27.0,19.0,34.0,0.0,4.6
38.56492,23.29625,343.73,0.53,0.5,2015-07-09,n,312.21,3.86,D,2,27.0,19.0,34.0,0.0,4.6
39.42993,22.41499,334.81,0.48,0.48,2015-07-09,l,307.91,1.24,D,0,27.2,16.0,36.2,0.0,6.5
39.43209,22.41269,341.42,0.48,0.48,2015-07-09,n,308.64,2.9,D,0,27.2,16.0,36.2,0.0,6.5
39.38773,22.8076,304.86,0.39,0.36,2015-07-10,n,292.64,0.83,N,2,26.2,21.0,33.0,0.0,11.0
39.43094,22.41585,329.36,0.39,0.36,2015-07-10,n,290.64,2.87,N,0,26.3,21.0,33.6,0.0,8.8
38.56791,23.29527,331.14,0.38,0.36,2015-07-10,n,296.11,4.35,N,3,26.3,19.0,32.0,0.0,8.9
38.56461,23.29445,334.14,0.38,0.36,2015-07-10,n,296.98,4.35,N,0,26.3,19.0,32.0,0.0,8.9
37.96125,23.39947,318.52,0.38,0.36,2015-07-10,n,295.94,1.79,N,0,28.0,21.0,35.0,0.0,12.7
38.13161,23.52459,304.08,0.38,0.36,2015-07-10,n,293.74,0.97,N,2,28.0,21.0,35.0,0.0,12.7
38.12833,23.52376,317.3,0.38,0.36,2015-07-10,n,292.83,0.97,N,2,28.0,21.0,35.0,0.0,12.7
38.56699,23.29666,341.59,0.47,0.39,2015-07-10,n,306.23,10.33,D,3,26.3,19.0,32.0,0.0,8.9
39.43504,22.46995,340.45,0.44,0.39,2015-07-10,n,304.66,5.67,D,0,26.3,21.0,33.6,0.0,8.8
39.43441,22.46481,341.98,0.44,0.39,2015-07-10,n,303.06,4.96,D,0,26.3,21.0,33.6,0.0,8.8
39.40689,22.24012,333.39,0.44,0.38,2015-07-10,n,300.76,4.5,D,0,26.3,21.0,33.6,0.0,8.8
39.43796,22.46411,349.03,0.44,0.39,2015-07-10,n,304.41,10.43,D,0,26.3,21.0,33.6,0.0,8.8
39.43105,22.40748,350.32,0.44,0.39,2015-07-10,n,299.03,8.83,D,0,26.3,21.0,33.6,0.0,8.8
39.4515,22.45606,339.22,0.44,0.39,2015-07-10,n,302.98,4.24,D,0,26.3,21.0,33.6,0.0,8.8
39.46835,22.41592,341.62,0.44,0.39,2015-07-10,n,305.76,11.96,D,0,26.3,21.0,33.6,0.0,8.8
39.47189,22.41521,350.0,0.44,0.39,2015-07-10,n,305.79,11.96,D,0,26.3,21.0,33.6,0.0,8.8
39.47125,22.41005,337.58,0.44,0.39,2015-07-10,n,301.76,11.96,D,0,26.3,21.0,33.6,0.0,8.8
39.47479,22.40932,336.43,0.44,0.39,2015-07-10,n,303.37,8.12,D,0,26.3,21.0,33.6,0.0,8.8
39.47769,22.4115,344.45,0.44,0.39,2015-07-10,n,305.19,7.08,D,0,26.3,21.0,33.6,0.0,8.8
38.56588,23.29416,331.22,0.51,0.41,2015-07-11,n,293.13,5.22,N,2,24.7,20.0,29.0,0.0,10.2
38.12977,23.52576,315.24,0.49,0.4,2015-07-11,n,292.69,2.33,N,2,28.1,24.6,32.0,0.0,14.7
38.13013,23.5265,335.99,0.39,0.36,2015-07-11,l,306.55,3.7,D,2,28.1,24.6,32.0,0.0,14.7
40.70412,22.8172,351.19,0.38,0.36,2015-07-11,n,313.68,4.76,D,0,26.2,22.4,31.6,0.3,14.7
39.43012,22.44056,328.07,0.33,0.55,2015-07-11,n,289.17,1.9,N,0,24.7,18.0,32.2,0.0,5.7
38.56537,23.29122,316.34,0.59,0.53,2015-07-11,n,295.35,3.54,N,3,24.7,20.0,29.0,0.0,10.2
38.13145,23.52468,304.58,0.56,0.52,2015-07-11,n,293.05,1.44,N,2,28.1,24.6,32.0,0.0,14.7
40.6988,22.95082,305.1,0.47,0.64,2015-07-12,n,291.57,0.91,N,0,24.7,16.6,31.0,0.0,11.9
39.43187,22.44282,306.31,0.48,0.65,2015-07-12,n,286.83,0.76,N,0,25.4,16.9,33.0,0.0,5.8
39.39962,22.31987,298.05,0.47,0.64,2015-07-12,n,287.72,0.66,N,0,25.4,16.9,33.0,0.0,5.8
38.5666,23.29553,332.98,0.52,0.42,2015-07-12,n,305.69,2.03,D,2,24.2,17.0,30.0,0.0,5.9
39.48331,22.42307,334.02,0.55,0.43,2015-07-12,l,307.84,2.12,D,0,25.4,16.9,33.0,0.0,5.8
39.40174,22.15778,307.84,0.61,0.71,2015-07-12,n,288.29,1.22,N,0,25.4,16.9,33.0,0.0,5.8
39.36475,22.35589,309.51,0.6,0.71,2015-07-12,n,288.83,1.73,N,0,25.4,16.9,33.0,0.0,5.8
39.36137,22.35084,300.41,0.6,0.71,2015-07-12,n,288.18,1.21,N,0,25.4,16.9,33.0,0.0,5.8
39.36119,22.35816,300.09,0.6,0.71,2015-07-12,n,288.42,1.23,N,0,25.4,16.9,33.0,0.0,5.8
38.56444,23.29641,308.35,0.53,0.67,2015-07-12,n,290.95,2.37,N,0,24.2,17.0,30.0,0.0,5.9
38.12874,23.52582,303.74,0.51,0.66,2015-07-12,n,291.75,0.61,N,0,27.4,21.8,33.0,0.0,12.5
37.96071,23.39936,305.92,0.52,0.67,2015-07-12,n,292.02,1.77,N,0,27.4,21.8,33.0,0.0,12.5
35.40673,25.01179,335.77,0.4,0.6,2015-07-12,n,294.01,2.75,N,0,25.9,24.0,28.2,0.0,21.2
35.40107,25.01207,320.55,0.4,0.6,2015-07-12,n,292.5,2.75,N,0,25.9,24.0,28.2,0.0,21.2
35.40324,25.01454,347.23,0.4,0.6,2015-07-12,n,294.29,4.64,N,0,25.9,24.0,28.2,0.0,21.2
35.40351,25.01017,306.09,0.4,0.6,2015-07-12,n,292.8,4.09,N,0,25.9,24.0,28.2,0.0,21.2
39.36635,22.35364,300.86,0.55,0.51,2015-07-13,n,288.59,0.98,N,0,26.3,18.6,34.0,0.0,8.2
39.35598,22.98646,302.1,0.59,0.53,2015-07-13,n,291.43,0.96,N,2,24.8,18.0,30.0,0.0,11.3
39.36179,22.35183,305.01,0.55,0.51,2015-07-13,n,288.39,0.98,N,0,26.3,18.6,34.0,0.0,8.2
39.36025,22.35803,300.36,0.55,0.51,2015-07-13,n,288.43,0.98,N,0,26.3,18.6,34.0,0.0,8.2
39.39981,22.15787,316.36,0.54,0.51,2015-07-13,n,288.99,1.72,N,0,26.3,18.6,34.0,0.0,8.2
39.36543,22.35346,303.99,0.55,0.51,2015-07-13,n,288.75,1.03,N,0,26.3,18.6,34.0,0.0,8.2
39.36087,22.35163,303.5,0.55,0.51,2015-07-13,n,288.04,1.03,N,0,26.3,18.6,34.0,0.0,8.2
39.39782,22.15703,314.81,0.54,0.51,2015-07-13,n,289.09,2.06,N,0,26.3,18.6,34.0,0.0,8.2
38.56445,23.29269,330.37,0.32,0.55,2015-07-13,n,295.11,2.53,N,0,25.0,16.0,31.0,0.0,4.9
38.56503,23.29404,330.84,0.32,0.55,2015-07-13,n,295.61,2.18,N,2,25.0,16.0,31.0,0.0,4.9
38.12833,23.52337,303.39,0.34,0.56,2015-07-13,n,290.71,0.48,N,2,28.5,22.0,34.0,0.0,10.2
37.95858,23.40079,305.4,0.34,0.56,2015-07-13,n,292.69,0.88,N,0,28.5,22.0,34.0,0.0,10.2
39.32582,22.61215,347.04,0.62,0.54,2015-07-13,n,303.93,6.58,D,0,24.8,18.0,30.0,0.0,11.3
39.33063,22.61033,340.77,0.62,0.54,2015-07-13,n,303.89,6.58,D,0,24.8,18.0,30.0,0.0,11.3
39.32888,22.60333,342.44,0.62,0.54,2015-07-13,n,303.47,6.58,D,0,24.8,18.0,30.0,0.0,11.3
