time,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_max
2017-10-16,24.0,11.0,0.0,8.7,93
2017-10-16,23.0,10.9,0.0,7.3,83
2017-10-16,24.7,13.7,0.0,11.6,78
2017-10-16,25.3,13.0,0.0,12.0,71
2017-10-16,23.8,10.3,0.0,7.0,88
2017-10-16,23.8,10.3,0.0,7.0,88
2017-10-16,25.4,12.7,0.0,13.2,76
2017-10-16,25.4,12.7,0.0,13.2,76
2017-10-16,25.4,12.7,0.0,13.2,76
2017-10-16,25.1,11.5,0.0,6.4,89
2017-10-16,20.0,12.6,0.0,9.2,62
2017-10-16,20.7,8.7,0.0,10.4,76
2017-10-16,26.6,13.8,0.0,8.8,77
2017-10-16,24.6,12.8,0.0,15.8,71
2017-10-16,24.4,12.6,0.0,15.8,71
2017-10-16,24.8,13.0,0.0,15.8,72
2017-10-16,24.9,14.8,0.0,14.6,89
2017-10-16,24.9,14.8,0.0,14.6,89
2017-10-16,24.3,12.5,0.0,15.8,71
2017-10-17,23.3,16.8,0.0,16.1,91
2017-10-17,23.9,15.8,0.0,18.6,72
2017-10-17,23.0,16.0,0.0,22.4,87
2017-10-17,23.4,16.9,0.0,16.1,91
2017-10-17,22.6,14.6,0.0,18.9,74
2017-10-17,25.5,17.8,0.0,17.6,75
2017-10-17,23.3,15.2,0.0,18.6,72
2017-10-17,25.4,12.2,0.0,6.9,88
2017-10-17,23.8,14.8,0.0,9.4,82
2017-10-17,25.2,14.1,0.0,13.4,85
2017-10-17,23.9,15.9,0.0,18.6,72
2017-10-17,22.0,11.9,0.0,17.4,95
2017-10-17,24.8,11.8,0.0,9.2,79
2017-10-17,26.9,13.0,0.0,9.7,88
2017-10-17,27.0,13.6,0.0,10.7,84
2017-10-17,23.2,10.4,0.0,6.4,92
2017-10-17,27.0,13.6,0.0,10.7,84
2017-10-17,23.2,10.4,0.0,6.4,92
2017-10-17,27.1,13.0,0.0,9.2,86
2017-10-17,25.3,13.5,0.0,7.7,89
2017-10-17,23.0,8.1,0.0,9.3,82
2017-10-17,22.8,9.1,0.0,8.1,99
2017-10-17,22.7,9.3,0.0,8.9,98
2017-10-17,22.7,10.5,0.0,7.0,93
2017-10-17,22.2,11.0,0.0,8.9,72
2017-10-17,22.2,10.1,0.0,11.6,99
2017-10-17,24.1,12.6,0.0,7.2,80
2017-10-17,22.4,11.4,0.0,15.4,98
2017-10-17,22.0,11.9,0.0,17.4,95
2017-10-17,26.7,13.2,0.0,8.6,76
2017-10-17,26.9,12.1,0.0,8.0,80
2017-10-17,24.5,12.6,0.0,9.0,76
2017-10-17,25.3,12.6,0.0,9.6,79
2017-10-17,24.9,13.0,0.0,9.0,76
2017-10-17,24.6,12.7,0.0,10.7,77
2017-10-17,24.7,12.3,0.0,6.9,75
2017-10-17,28.0,15.7,0.0,16.5,95
2017-10-17,23.4,16.9,0.0,16.1,91
2017-10-17,26.4,17.0,0.0,7.1,66
2017-10-17,22.5,15.9,0.0,12.4,80
2017-10-17,24.3,16.4,0.0,10.9,72
2017-10-17,28.0,14.0,0.0,9.5,84
2017-10-17,24.5,11.6,0.0,6.9,77
2017-10-17,21.2,17.4,0.0,8.2,82
2017-10-17,25.5,10.5,0.0,6.9,96
2017-10-17,23.8,11.2,0.0,7.2,72
2017-10-17,22.4,10.1,0.0,11.3,76
2017-10-17,22.3,11.3,0.0,12.6,97
2017-10-17,22.3,11.3,0.0,12.6,97
2017-10-17,25.2,12.7,0.0,9.2,79
2017-10-17,25.5,10.5,0.0,6.9,96
2017-10-17,23.5,9.6,0.0,5.8,98
2017-10-18,23.7,12.8,0.0,6.4,80
2017-10-18,24.4,13.5,0.0,10.2,71
2017-10-18,25.2,16.9,0.0,12.4,65
2017-10-18,23.2,13.5,0.0,7.2,81
2017-10-18,25.2,13.3,0.0,14.3,88
2017-10-18,24.0,15.0,0.0,14.2,89
2017-10-18,23.9,14.9,0.0,14.2,89
2017-10-18,25.0,14.7,0.0,10.8,98
2017-10-18,25.0,13.2,0.0,12.6,89
2017-10-18,24.4,16.5,0.0,23.8,78
2017-10-18,26.1,17.1,0.0,12.8,73
2017-10-18,24.0,12.2,0.0,12.6,89
2017-10-18,24.9,12.0,0.0,11.4,88
2017-10-18,25.1,12.2,0.0,11.4,88
2017-10-18,26.2,14.4,0.0,13.2,84
2017-10-18,23.7,12.8,0.0,6.4,80
2017-10-18,22.6,18.8,0.0,9.2,76
2017-10-18,24.3,11.5,0.0,8.6,75
2017-10-18,22.6,18.8,0.0,9.2,76
2017-10-18,18.7,7.9,0.0,8.4,76
2017-10-18,23.0,12.3,0.0,6.9,83
2017-10-18,23.4,12.5,0.0,11.7,89
2017-10-18,25.6,13.4,0.0,10.1,80
2017-10-18,26.6,13.5,0.0,8.0,76
2017-10-18,25.4,14.7,0.0,11.8,94
2017-10-18,25.9,15.5,0.0,6.9,68
2017-10-18,24.3,9.2,0.0,11.8,62
2017-10-18,26.5,12.6,0.0,8.0,74
2017-10-18,23.2,15.4,0.0,14.2,76
2017-10-18,21.0,10.9,0.0,11.1,75
2017-10-18,24.2,15.9,0.0,8.3,63
2017-10-18,24.2,15.9,0.0,8.3,63
2017-10-18,24.2,15.9,0.0,8.3,63
2017-10-18,20.4,12.2,0.0,6.8,83
2017-10-18,23.8,9.0,0.0,9.1,85
2017-10-18,23.9,9.1,0.0,9.1,85
2017-10-19,27.0,16.3,0.0,8.6,55
2017-10-19,24.2,15.3,0.0,8.4,67
2017-10-19,24.1,12.7,0.0,14.4,91
2017-10-19,25.2,16.6,0.0,10.9,69
2017-10-19,25.3,13.2,0.0,6.8,75
2017-10-19,25.2,13.1,0.0,6.8,75
2017-10-19,25.0,14.0,0.0,13.6,98
2017-10-19,25.8,15.3,0.0,13.1,65
2017-10-19,26.5,13.4,0.0,12.6,79
2017-10-19,26.8,17.1,0.0,10.1,60
2017-10-19,22.3,12.9,0.0,8.0,96
2017-10-19,24.2,10.7,0.0,11.8,81
2017-10-19,25.0,12.6,0.0,7.7,95
2017-10-19,26.9,11.1,0.0,8.2,97
2017-10-19,25.0,14.0,0.0,10.9,93
2017-10-19,25.8,12.9,0.0,5.8,62
2017-10-19,25.9,16.1,0.0,9.9,68
2017-10-19,25.0,12.5,0.0,7.7,95
2017-10-19,25.8,11.1,0.0,8.4,80
2017-10-19,25.3,13.2,0.0,6.8,75
2017-10-19,23.0,14.0,0.0,6.6,84
2017-10-19,22.6,13.6,0.0,7.6,91
2017-10-19,25.5,14.9,0.0,10.8,88
2017-10-19,25.5,14.9,0.0,10.8,88
2017-10-19,25.5,14.9,0.0,10.8,88
2017-10-19,25.5,14.9,0.0,10.8,88
2017-10-19,25.5,14.9,0.0,10.8,88
2017-10-19,23.4,14.6,0.0,9.5,38
2017-10-19,23.4,14.6,0.0,9.5,38
2017-10-19,23.9,13.1,0.0,7.4,56
2017-10-19,23.9,13.1,0.0,7.4,56
2017-10-19,28.0,11.8,0.0,10.7,76
2017-10-19,26.4,14.0,0.0,7.8,82
2017-10-19,23.9,13.8,0.0,8.4,51
2017-10-19,25.7,15.1,0.0,12.6,72
2017-10-19,26.8,13.3,0.0,9.4,58
2017-10-19,26.8,13.3,0.0,9.4,58
2017-10-19,26.8,13.3,0.0,9.4,58
2017-10-19,26.8,13.3,0.0,9.4,58
2017-10-19,26.8,13.3,0.0,9.4,58
2017-10-19,26.4,11.2,0.0,10.5,75
2017-10-19,26.2,11.9,0.0,8.3,70
2017-10-19,26.8,11.6,0.0,10.5,75
2017-10-19,24.5,10.5,0.0,6.6,76
2017-10-19,26.9,9.9,0.0,11.8,76
2017-10-19,26.9,9.9,0.0,11.8,76
2017-10-19,27.0,10.0,0.0,11.8,76
2017-10-19,26.9,9.9,0.0,11.8,76
2017-10-19,26.9,9.9,0.0,11.8,76
2017-10-19,26.9,9.9,0.0,11.8,76
2017-10-19,21.3,9.1,0.0,5.8,85
2017-10-19,22.7,10.1,0.0,8.3,66
2017-10-19,23.7,14.3,0.0,6.3,76
2017-10-19,23.7,14.3,0.0,6.3,76
2017-10-19,23.7,14.3,0.0,6.3,76
2017-10-19,23.2,13.5,0.0,8.2,65
2017-10-19,22.3,9.8,0.0,8.2,76
2017-10-19,22.1,9.7,0.0,8.2,76
2017-10-19,22.0,9.6,0.0,8.2,76
2017-10-19,22.0,9.5,0.0,8.2,76
2017-10-19,21.9,9.5,0.0,8.2,76
2017-10-19,25.8,16.0,0.0,12.2,69
2017-10-19,25.8,16.0,0.0,12.2,69
2017-10-19,27.0,11.1,0.0,10.2,91
2017-10-19,27.0,11.1,0.0,10.2,91
2017-10-19,24.4,8.1,0.0,10.0,96
2017-10-19,24.5,8.2,0.0,10.0,96
2017-10-19,24.4,8.1,0.0,10.0,96
2017-10-19,25.8,16.0,0.0,12.2,69
2017-10-19,25.8,16.0,0.0,12.2,69
2017-10-19,26.8,13.3,0.0,9.4,58
2017-10-19,26.8,13.3,0.0,9.4,58
2017-10-19,25.8,16.0,0.0,12.2,69
2017-10-19,25.8,16.0,0.0,12.2,69
2017-10-19,24.3,15.4,0.0,8.4,67
2017-10-20,25.8,13.4,0.0,10.5,79
2017-10-20,25.4,12.4,0.0,6.9,77
2017-10-20,22.7,14.3,0.0,9.8,86
2017-10-20,25.7,12.9,0.0,11.2,100
2017-10-20,25.5,12.6,0.0,6.9,77
2017-10-20,25.7,10.6,0.0,9.7,91
2017-10-20,19.8,19.0,0.0,8.9,83
2017-10-20,22.7,12.5,0.0,9.3,92
2017-10-20,23.1,14.8,0.0,12.1,95
2017-10-20,21.8,15.9,0.0,12.5,100
2017-10-20,21.8,15.9,0.0,12.5,100
2017-10-20,25.4,12.5,0.0,6.9,77
2017-10-20,25.7,14.3,0.0,10.6,73
2017-10-20,26.3,11.5,0.0,14.2,100
2017-10-20,26.0,13.6,0.0,6.9,64
2017-10-20,25.9,13.3,0.0,8.0,64
2017-10-20,25.2,10.5,0.0,10.3,87
2017-10-20,27.8,12.4,0.0,9.4,68
2017-10-20,25.2,13.3,0.0,6.7,75
2017-10-20,25.0,14.5,0.0,5.4,76
2017-10-20,26.1,9.7,0.0,8.6,87
2017-10-20,27.1,10.6,0.0,9.2,88
2017-10-20,27.2,10.7,0.0,9.2,88
2017-10-20,27.1,10.6,0.0,9.2,88
2017-10-20,25.0,11.6,0.0,6.0,87
2017-10-20,24.9,10.8,0.0,6.1,85
2017-10-20,24.9,13.1,0.0,9.0,59
2017-10-20,24.9,13.1,0.0,9.0,59
2017-10-20,23.4,9.7,0.0,9.8,65
2017-10-20,23.4,9.8,0.0,9.8,65
2017-10-20,23.5,16.5,0.0,11.5,85
2017-10-20,22.3,16.4,0.0,10.8,79
2017-10-20,23.3,13.8,0.0,5.2,68
2017-10-20,23.1,13.6,0.0,8.2,73
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,23.0,12.1,0.0,9.1,57
2017-10-20,26.4,10.0,0.0,8.7,96
2017-10-20,25.7,11.1,0.0,7.9,74
2017-10-20,23.6,9.1,0.0,10.8,100
2017-10-20,14.9,7.0,0.0,6.8,79
2017-10-20,25.9,12.2,0.0,7.4,68
2017-10-20,26.0,12.3,0.0,7.4,68
2017-10-20,22.8,8.5,0.0,8.2,100
2017-10-20,24.1,12.6,0.0,10.8,89
2017-10-20,24.1,12.6,0.0,10.8,89
2017-10-20,24.1,12.6,0.0,10.8,89
2017-10-20,24.1,12.6,0.0,10.8,89
2017-10-20,24.1,12.6,0.0,10.8,89
2017-10-20,20.7,10.2,0.0,8.9,93
2017-10-20,21.3,8.9,0.0,6.2,95
2017-10-20,25.5,13.3,0.0,7.7,78
2017-10-20,25.5,13.3,0.0,7.7,78
2017-10-20,25.5,13.3,0.0,7.7,78
2017-10-20,24.8,14.9,0.0,12.1,70
2017-10-20,24.8,14.9,0.0,12.1,70
2017-10-20,24.8,14.9,0.0,12.1,70
2017-10-20,24.8,14.9,0.0,12.1,70
2017-10-20,25.7,12.5,0.0,8.0,62
2017-10-20,26.4,11.6,0.0,10.2,88
2017-10-20,24.8,14.9,0.0,12.1,70
2017-10-20,24.8,14.9,0.0,12.1,70
2017-10-20,25.7,12.6,0.0,8.0,62
2017-10-20,26.7,12.0,0.0,11.7,86
2017-10-20,25.7,12.6,0.0,8.0,62
2017-10-20,23.5,9.9,0.0,7.4,87
2017-10-20,25.7,12.6,0.0,8.0,62
2017-10-20,25.7,12.6,0.0,8.0,62
2017-10-20,25.7,12.6,0.0,8.0,62
2017-10-20,25.7,12.6,0.0,8.0,62
2017-10-20,25.7,12.6,0.0,8.0,62
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,26.2,12.4,0.0,7.1,55
2017-10-20,25.0,15.8,0.0,9.8,68
2017-10-20,25.0,15.8,0.0,9.8,68
2017-10-20,25.0,15.8,0.0,9.8,68
2017-10-20,25.0,15.8,0.0,9.8,68
2017-10-20,26.2,9.1,0.0,9.8,86
2017-10-20,26.1,9.0,0.0,9.8,86
2017-10-20,26.1,9.0,0.0,9.8,86
2017-10-20,26.1,9.0,0.0,9.8,86
2017-10-20,25.7,13.3,0.0,10.5,79
2017-10-20,26.2,13.8,0.0,10.5,79
2017-10-20,25.5,12.6,0.0,6.9,77
2017-10-20,25.3,12.3,0.0,6.9,77
2017-10-20,25.5,12.6,0.0,6.9,77
2017-10-20,25.5,12.6,0.0,6.9,77
2017-10-20,24.4,17.1,0.0,8.3,90
2017-10-20,24.4,17.0,0.0,8.3,90
2017-10-21,24.8,13.0,0.0,6.8,80
2017-10-21,24.9,13.1,0.0,6.8,80
2017-10-21,23.7,15.1,0.0,10.5,81
2017-10-21,23.7,15.1,0.0,10.5,81
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,25.9,14.0,0.0,9.6,100
2017-10-21,25.7,11.8,0.0,8.7,93
2017-10-21,25.5,12.2,0.0,8.7,89
2017-10-21,25.5,12.2,0.0,8.7,89
2017-10-21,21.9,15.4,0.0,17.4,98
2017-10-21,25.0,9.7,0.0,10.8,72
2017-10-21,24.8,13.7,0.0,7.9,61
2017-10-21,24.9,13.8,0.0,7.9,61
2017-10-21,24.8,13.7,0.0,7.9,61
2017-10-21,24.5,12.5,0.0,10.7,67
2017-10-21,24.7,10.4,0.0,6.5,77
2017-10-21,23.2,13.4,0.0,11.5,86
2017-10-21,23.2,13.4,0.0,11.5,86
2017-10-21,25.4,13.6,0.0,10.1,68
2017-10-21,25.3,13.5,0.0,10.1,68
2017-10-21,25.0,14.3,0.0,8.8,59
2017-10-21,25.2,13.4,0.0,8.9,84
2017-10-21,27.1,11.8,0.0,8.3,81
2017-10-21,27.2,11.9,0.0,8.3,81
2017-10-21,23.9,10.3,0.0,8.0,96
2017-10-21,25.9,11.5,0.0,5.9,83
2017-10-21,25.7,11.3,0.0,5.9,83
2017-10-21,25.9,11.5,0.0,5.9,83
2017-10-21,26.6,10.3,0.0,5.6,84
2017-10-21,25.5,12.0,0.0,8.7,72
2017-10-21,25.0,11.2,0.0,7.0,76
2017-10-21,24.1,17.6,0.0,8.9,79
2017-10-21,24.2,14.0,0.0,6.0,71
2017-10-21,24.3,14.1,0.0,6.0,71
2017-10-21,22.5,10.3,0.0,12.6,87
2017-10-21,22.8,9.0,0.0,8.4,87
2017-10-21,22.9,10.2,0.0,9.7,99
2017-10-21,23.3,9.9,0.0,10.2,100
2017-10-21,24.2,8.4,0.0,9.4,89
2017-10-21,25.7,14.2,0.0,6.9,71
2017-10-21,23.6,11.2,0.0,7.6,87
2017-10-21,23.6,11.2,0.0,7.6,87
2017-10-21,23.6,11.2,0.0,7.6,87
2017-10-21,20.9,10.5,0.0,7.6,99
2017-10-21,26.1,12.9,0.0,12.9,91
2017-10-21,26.1,12.9,0.0,12.9,91
2017-10-21,26.1,12.9,0.0,12.9,91
2017-10-21,26.1,12.9,0.0,12.9,91
2017-10-21,26.1,12.9,0.0,12.9,91
2017-10-21,22.3,9.9,0.0,6.2,97
2017-10-21,22.7,8.1,0.0,10.7,90
2017-10-21,22.7,8.1,0.0,10.7,90
2017-10-21,20.9,15.6,0.0,7.4,83
2017-10-21,23.8,8.1,0.0,9.3,100
2017-10-21,24.3,8.1,0.0,11.2,89
2017-10-21,24.3,8.2,0.0,9.5,100
2017-10-21,27.3,11.2,0.0,9.2,93
2017-10-21,25.2,15.2,0.0,10.7,69
2017-10-21,24.2,12.5,0.0,4.0,63
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,23.1,12.1,0.0,7.4,65
2017-10-21,23.1,12.1,0.0,7.4,65
2017-10-21,25.4,9.9,0.0,7.1,72
2017-10-21,25.9,12.7,0.0,7.9,66
2017-10-21,25.4,9.9,0.0,7.1,72
2017-10-21,25.9,12.7,0.0,7.9,66
2017-10-21,25.2,7.9,0.0,9.9,100
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,26.3,13.3,0.0,8.7,59
2017-10-21,24.2,12.6,0.0,6.4,73
2017-10-21,24.2,12.6,0.0,6.4,73
2017-10-21,26.6,12.7,0.0,7.6,64
2017-10-21,26.6,12.7,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.5,12.6,0.0,7.6,64
2017-10-21,26.9,9.9,0.0,8.8,96
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,26.6,12.6,0.0,7.6,64
2017-10-21,24.9,13.1,0.0,6.8,80
2017-10-21,24.9,13.1,0.0,6.8,80
2017-10-22,27.2,14.1,0.0,12.7,100
2017-10-22,26.6,13.2,0.0,10.5,82
2017-10-22,27.3,13.6,0.0,12.5,82
2017-10-22,22.3,14.8,0.0,10.2,93
2017-10-22,24.7,6.5,0.0,9.2,97
2017-10-22,27.5,15.6,0.0,9.8,73
2017-10-22,27.6,15.7,0.0,9.8,73
2017-10-22,26.3,15.6,0.0,13.3,91
2017-10-22,28.2,14.2,0.0,14.6,93
2017-10-22,27.8,11.8,0.0,10.0,90
2017-10-22,26.5,13.0,0.0,10.5,82
2017-10-22,23.3,13.0,0.0,8.4,84
2017-10-22,27.2,13.5,0.0,11.0,70
2017-10-22,27.2,13.5,0.0,11.0,70
2017-10-22,25.7,12.5,0.0,8.4,71
2017-10-22,25.7,12.5,0.0,8.4,71
2017-10-22,27.7,11.4,0.0,8.7,85
2017-10-22,27.7,11.4,0.0,8.7,85
2017-10-22,25.6,12.3,0.0,11.0,78
2017-10-22,27.7,11.5,0.0,8.7,85
2017-10-22,27.4,11.4,0.0,9.5,83
2017-10-22,24.0,13.9,0.0,10.3,77
2017-10-22,24.1,14.0,0.0,10.3,77
2017-10-22,22.9,13.5,0.0,10.2,95
2017-10-22,27.2,11.3,0.0,7.6,70
2017-10-22,27.1,9.7,0.0,9.3,89
2017-10-22,27.1,9.8,0.0,9.3,89
2017-10-22,25.8,10.5,0.0,7.8,88
2017-10-22,25.8,11.6,0.0,7.4,84
2017-10-22,25.7,11.6,0.0,7.4,84
2017-10-22,25.7,12.6,0.0,6.4,73
2017-10-22,24.7,6.5,0.0,9.2,97
2017-10-22,24.7,6.5,0.0,9.2,97
2017-10-22,23.1,10.6,0.0,14.2,91
2017-10-22,21.9,10.0,0.0,8.3,93
2017-10-22,25.5,13.5,0.0,12.8,87
2017-10-22,25.5,13.5,0.0,12.8,87
2017-10-22,25.5,13.4,0.0,12.8,87
2017-10-22,23.5,9.1,0.0,19.7,100
2017-10-22,23.8,9.4,0.0,18.7,100
2017-10-22,23.8,9.4,0.0,18.7,100
2017-10-22,23.9,10.2,0.0,17.5,100
2017-10-22,22.8,6.1,0.0,9.3,95
2017-10-22,23.1,6.3,0.0,9.3,95
2017-10-22,23.1,6.3,0.0,9.3,95
2017-10-22,24.7,15.6,0.0,12.9,62
2017-10-22,26.0,12.3,0.0,8.5,82
2017-10-22,22.9,13.0,0.0,8.8,83
2017-10-22,25.0,11.7,0.0,11.5,73
2017-10-22,22.9,18.3,0.0,13.7,90
2017-10-22,24.7,14.2,0.0,10.0,100
2017-10-22,23.8,15.9,0.0,11.0,94
2017-10-22,25.4,11.3,0.0,8.2,80
2017-10-22,25.4,11.3,0.0,8.2,80
2017-10-22,26.5,11.7,0.0,7.9,86
2017-10-22,27.4,13.0,0.0,11.5,77
2017-10-22,27.5,13.1,0.0,11.5,77
2017-10-22,25.1,14.8,0.0,7.9,78
2017-10-22,25.9,14.0,0.0,7.4,78
2017-10-22,25.8,10.5,0.0,7.8,88
2017-10-22,25.9,14.0,0.0,7.4,78
2017-10-22,22.3,14.5,0.0,12.2,81
2017-10-22,25.6,11.6,0.0,8.2,78
2017-10-22,23.8,10.1,0.0,11.0,74
2017-10-22,25.4,11.3,0.0,8.2,80
2017-10-22,27.5,18.7,0.0,5.7,44
2017-10-22,25.7,12.5,0.0,8.4,71
2017-10-22,25.7,12.5,0.0,8.4,71
2017-10-22,25.4,11.3,0.0,8.2,80
2017-10-22,23.6,8.1,0.0,12.2,85
2017-10-22,23.7,8.2,0.0,12.2,86
2017-10-22,25.5,13.4,0.0,12.8,87
2017-10-22,27.7,13.8,0.0,10.3,73
2017-10-23,23.7,13.3,0.0,16.8,91
2017-10-23,27.2,14.1,0.1,14.5,87
2017-10-23,27.2,14.1,0.1,14.5,87
2017-10-23,27.2,14.1,0.1,14.5,87
2017-10-23,27.0,13.9,0.1,14.5,87
2017-10-23,27.1,14.0,0.1,14.5,87
2017-10-24,18.6,13.5,2.7,13.1,89
2017-10-24,20.1,13.6,3.4,15.2,87
2017-10-24,20.0,13.5,3.4,15.2,87
2017-10-24,19.3,12.2,0.1,12.7,92
2017-10-24,20.1,13.6,3.4,15.2,87
2017-10-25,18.6,9.1,0.0,24.3,79
2017-10-25,18.6,9.1,0.0,24.3,79
2017-10-25,18.7,12.3,9.6,19.2,93
2017-10-26,19.5,10.4,5.5,15.5,96
2017-10-26,19.3,10.8,0.0,17.5,74
2017-10-26,20.6,13.4,0.0,20.9,84
2017-10-26,17.7,13.9,1.7,18.5,88
2017-10-27,22.9,14.3,0.0,12.9,88
2017-10-27,20.9,11.4,0.0,9.0,91
2017-10-27,19.1,11.2,0.0,15.9,97
2017-10-27,21.5,7.3,0.0,7.2,91
2017-10-27,20.5,8.4,0.0,5.6,88
2017-10-27,18.1,13.1,0.0,9.0,80
2017-10-27,22.8,14.2,0.0,12.9,88
2017-10-27,21.0,5.6,0.0,10.2,83
2017-10-27,20.6,5.0,0.0,12.8,82
2017-10-27,17.0,7.8,0.0,9.2,82
2017-10-27,21.0,4.9,0.0,10.8,89
2017-10-27,20.9,4.9,0.0,10.8,89
2017-10-27,20.3,7.0,0.0,9.7,73
2017-10-27,21.1,5.0,0.0,10.9,93
2017-10-27,21.5,11.9,0.0,10.2,91
2017-10-28,20.0,12.2,0.8,26.6,93
2017-10-28,19.1,11.4,0.4,16.2,89
2017-10-28,21.0,13.0,2.4,19.8,100
2017-10-28,21.0,12.9,2.4,19.8,100
2017-10-28,17.0,10.4,0.7,19.0,96
2017-10-29,19.5,11.1,0.0,14.5,75
2017-10-29,19.6,11.2,0.0,14.5,75
2017-10-29,19.6,11.2,0.0,14.5,75
2017-10-29,17.1,3.4,0.0,15.1,88
2017-10-29,16.9,13.5,0.0,29.5,78
2017-10-29,17.5,14.1,0.0,29.5,78
2017-10-29,17.2,13.8,0.0,29.5,78
2017-10-29,18.9,6.1,0.0,11.6,68
2017-10-29,16.4,3.5,0.0,12.4,91
2017-10-30,18.4,12.5,0.0,13.2,78
2017-10-30,18.0,15.6,0.0,25.3,74
2017-10-30,18.4,12.0,0.0,17.4,82
2017-10-30,18.6,12.2,0.0,17.4,82
2017-10-30,18.2,12.3,0.0,13.2,78
2017-10-30,20.9,11.6,0.0,15.5,89
2017-10-30,20.6,14.4,0.3,13.5,74
2017-10-30,15.8,8.0,0.0,9.6,74
2017-10-30,18.0,7.5,0.0,13.0,81
2017-10-30,15.8,8.0,0.0,9.6,74
2017-10-30,17.2,10.7,0.0,31.3,69
2017-10-30,16.7,10.2,0.0,28.1,64
2017-10-30,16.2,8.7,0.0,18.7,84
2017-10-30,15.9,10.6,0.0,17.6,80
2017-10-30,20.7,11.8,0.0,13.4,84
2017-10-30,17.4,8.1,0.0,10.2,76
2017-10-30,14.6,10.2,0.0,17.5,81
2017-10-30,14.6,10.2,0.0,17.5,81
2017-10-30,18.6,6.9,0.0,12.4,96
2017-10-30,16.8,7.2,0.0,10.0,87
2017-10-30,18.2,9.3,0.0,21.3,69
2017-10-30,17.1,9.7,0.0,26.0,58
2017-10-30,16.3,8.5,0.0,20.8,64
2017-10-30,16.3,8.5,0.0,20.8,64
2017-10-30,16.1,9.1,0.0,28.4,71
2017-10-30,16.1,9.1,0.0,28.4,71
2017-10-30,16.1,9.1,0.0,28.4,71
2017-10-30,16.4,8.2,0.0,13.8,65
2017-10-30,16.4,8.2,0.0,13.8,65
2017-10-30,16.1,9.0,0.0,22.9,61
2017-10-30,16.1,9.0,0.0,22.9,61
2017-10-30,16.8,7.2,0.0,10.0,87
2017-10-30,11.9,6.9,0.1,21.4,70
2017-10-30,16.0,9.5,0.0,12.6,62
2017-10-30,16.1,9.0,0.0,22.9,61
2017-10-30,16.1,9.0,0.0,32.4,68
2017-10-30,18.1,9.2,0.0,21.3,69
2017-10-30,16.1,9.0,0.0,22.9,61
2017-10-31,16.8,7.4,0.0,9.4,62
2017-10-31,16.1,6.8,0.0,9.4,62
2017-10-31,16.5,7.2,0.0,9.4,62
2017-10-31,16.6,8.0,0.0,16.3,58
2017-10-31,15.3,8.0,0.0,8.0,73
2017-10-31,15.2,7.9,0.0,8.0,73
2017-10-31,15.2,7.9,0.0,8.0,73
2017-10-31,17.1,10.2,0.0,13.0,53
2017-10-31,15.3,7.7,0.0,12.4,57
2017-10-31,15.8,7.5,0.0,13.3,67
2017-10-31,14.4,5.9,0.0,15.5,53
2017-10-31,13.4,5.3,0.0,9.5,74
2017-10-31,14.8,8.6,0.0,16.7,40
