time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,latitude,longitude
2015-06-16,,,,,,,,,,,35.24022,23.63285
2015-06-16,,,,,,,,,,,35.24017,23.63463
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.47773,22.32175
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.47583,22.32035
2015-06-16,,,,,,,,,,,40.3558,23.96936
2015-06-16,,,,,,,,,,,40.3649,23.9709
2015-06-16,,,,,,,,,,,40.35285,23.97591
2015-06-16,,,,,,,,,,,40.35981,23.96767
2015-06-16,,,,,,,,,,,40.36089,23.9726
2015-06-16,,,,,,,,,,,40.36195,23.97743
2015-06-16,,,,,,,,,,,40.35796,23.97923
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.38623,22.38192
2015-06-16,,,,,,,,,,,40.36252,23.96519
2015-06-16,,,,,,,,,,,40.3625,23.97419
2015-06-16,,,,,,,,,,,40.3552,23.97326
2015-06-16,,,,,,,,,,,40.36249,23.96596
2015-06-16,,,,,,,,,,,40.36251,23.97492
2015-06-16,,,,,,,,,,,40.35521,23.97389
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.47705,22.34226
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.47696,22.33466
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.47552,22.34409
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.47539,22.33648
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.46876,22.34385
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.38813,22.37374
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.38823,22.38123
2015-06-16,29.2,18.2,37.6,0.0,,,8.0,,,,39.3861,22.3745
2015-06-17,28.1,22.0,34.0,0.0,,,8.3,,,,38.13041,23.52733
2015-06-17,27.0,19.0,33.0,,,,6.2,,,,38.56394,23.29248
2015-06-17,27.0,19.0,33.0,,,,6.2,,,,38.56533,23.29573
2015-06-17,,,,,,,,,,,37.9192,23.0722
2015-06-17,26.1,19.0,35.0,0.0,,,8.0,,,,39.57581,22.46693
2015-06-17,26.1,19.0,35.0,0.0,,,8.0,,,,39.57722,22.47193
2015-06-17,26.1,19.0,35.0,0.0,,,8.0,,,,39.57687,22.46898
2015-06-17,26.1,19.0,35.0,0.0,,,8.0,,,,39.61799,22.41212
2015-06-17,,,,,,,,,,,40.35659,23.96357
2015-06-18,,,,,,,,,,,38.33312,21.84678
2015-06-18,,,,,,,,,,,38.56365,23.29529
2015-06-18,,,,,,,,,,,38.56627,23.29428
2015-06-18,,,,,,,,,,,38.37292,24.06352
2015-06-18,24.1,19.0,28.0,0.0,,,10.3,,,,38.12967,23.52559
2015-06-18,,,,,,,,,,,37.91722,23.07101
2015-06-18,,,,,,,,,,,36.99551,25.45228
2015-06-18,,,,,,,,,,,36.99741,25.4493
2015-06-18,,,,,,,,,,,36.99121,25.444
2015-06-18,,,,,,,,,,,36.98693,25.45014
2015-06-18,,,,,,,,,,,36.98651,25.44452
2015-06-18,,,,,,,,,,,36.99166,25.44971
2015-06-19,20.5,16.0,26.0,,,,8.4,,,,38.5645,23.29377
2015-06-19,20.5,16.0,26.0,,,,8.4,,,,38.56483,23.29281
2015-06-19,,,,,,,,,,,40.28403,23.44531
2015-06-19,,,,,,,,,,,38.37281,24.06125
2015-06-19,,,,,,,,,,,38.37415,24.06145
2015-06-20,,,,,,,,,,,40.28601,23.4457
2015-06-20,,,,,,,,,,,37.89126,22.80991
2015-06-20,22.1,13.0,29.0,,,,5.2,,,,38.56545,23.29562
2015-06-20,,,,,,,,,,,38.37494,24.0619
2015-06-20,22.1,13.0,29.0,,,,5.2,,,,38.56794,23.29259
2015-06-20,22.1,13.0,29.0,,,,5.2,,,,38.56769,23.29702
2015-06-20,,,,,,,,,,,38.37212,24.06369
2015-06-21,24.2,19.0,30.0,0.0,,,8.2,,,,37.96124,23.3998
2015-06-21,21.6,17.0,26.0,,,,5.6,,,,38.56507,23.29193
2015-06-21,21.6,17.0,26.0,,,,5.6,,,,38.56667,23.29189
2015-06-21,21.6,17.0,26.0,,,,5.6,,,,38.5653,23.29669
2015-06-21,,,,,,,,,,,37.91681,23.07099
2015-06-21,24.2,19.0,30.0,0.0,,,8.2,,,,38.05177,23.57278
2015-06-21,21.6,17.0,26.0,,,,5.6,,,,38.56635,23.29262
2015-06-23,,,,,,,,,,,38.56541,23.29643
2015-06-23,20.6,14.0,26.0,,,,12.1,,,,39.3868,22.8082
2015-06-23,20.6,14.0,26.0,,,,12.1,,,,39.35329,22.98392
2015-06-23,20.6,14.0,26.0,,,,12.1,,,,39.16757,22.84465
2015-06-23,,,,,,,,,,,38.37434,24.06036
2015-06-23,22.8,18.0,29.0,0.0,,322.0,13.8,,,,38.12781,23.52627
2015-06-23,,,,,,,,,,,37.91887,23.07244
2015-06-23,,,,,,,,,,,35.04568,26.19741
2015-06-23,,,,,,,,,,,35.04105,26.19668
2015-06-23,,,,,,,,,,,40.49817,21.01798
2015-06-23,18.8,10.5,26.2,,,,6.5,,,,40.28458,21.43641
2015-06-24,22.4,15.0,28.0,,,,11.3,,,,39.35299,22.98628
2015-06-24,23.1,15.4,30.0,0.0,,,11.9,,,,40.6989,22.95217
2015-06-24,23.1,15.4,30.0,0.0,,,11.9,,,,40.70487,22.81459
2015-06-24,,,,,,,,,,,40.28392,23.445
2015-06-24,22.4,15.0,28.0,,,,11.3,,,,39.16771,22.84278
2015-06-24,23.9,17.6,30.2,0.0,,,8.2,,,,37.96247,23.39907
2015-06-24,,,,,,,,,,,38.56601,23.2934
2015-06-24,,,,,,,,,,,38.37361,24.0602
2015-06-24,23.9,17.6,30.2,0.0,,,8.2,,,,38.12908,23.5269
2015-06-24,,,,,,,,,,,37.91776,23.07445
2015-06-24,,,,,,,,,,,38.5656,23.29607
2015-06-24,,,,,,,,,,,38.56527,23.29306
2015-06-25,,,,,,,,,,,40.28422,23.44283
2015-06-25,,,,,,,,,,,38.56422,23.29677
2015-06-25,,,,,,,,,,,38.56802,23.29729
2015-06-25,,,,,,,,,,,38.56488,23.29072
2015-06-25,,,,,,,,,,,38.56549,23.29556
2015-06-25,,,,,,,,,,,38.37411,24.06199
2015-06-25,,,,,,,,,,,38.37479,24.06057
2015-06-25,25.4,19.8,32.0,0.0,,,9.9,,,,38.12947,23.52321
2015-06-25,,,,,,,,,,,38.56503,23.2935
2015-06-25,25.4,19.8,32.0,0.0,,,9.9,,,,38.12993,23.52547
2015-06-25,23.8,18.0,28.0,,,,4.5,,,,37.94002,21.64832
2015-06-25,23.8,18.0,28.0,,,,4.5,,,,37.93966,21.65027
2015-06-25,,,,,,,,,,,41.11298,24.00437
2015-06-25,,,,,,,,,,,39.26253,22.11532
2015-06-25,23.4,19.6,28.0,0.0,,,15.5,,,,40.70361,22.81655
2015-06-25,,,,,,,,,,,41.11232,23.99978
2015-06-26,22.4,19.8,26.0,,,331.0,22.9,,,,38.17313,20.41228
2015-06-26,,,,,,,,,,,40.28497,23.44522
2015-06-26,23.0,19.0,27.0,,,,9.3,,,,38.30299,23.65678
2015-06-26,23.0,19.0,27.0,,,,9.3,,,,38.32436,23.48579
2015-06-26,23.0,19.0,27.0,,,,9.3,,,,38.32807,23.48444
2015-06-27,,,,,,,,,,,38.56647,23.29645
2015-06-27,,,,,,,,,,,38.56732,23.29311
2015-06-27,,,,,,,,,,,40.99656,23.90083
2015-06-27,,,,,,,,,,,40.99965,23.89388
2015-06-27,,,,,,,,,,,41.00093,23.89934
2015-06-27,23.1,21.0,26.0,3.0,,335.0,18.6,,,,38.06766,23.63631
2015-06-27,22.1,19.0,27.0,0.0,,313.0,13.3,,,,40.50875,22.9537
2015-06-28,,,,,,,,,,,38.56632,23.29526
2015-06-28,,,,,,,,,,,38.37434,24.06261
2015-06-28,,,,,,,,,,,38.37285,24.06
2015-06-28,23.3,19.0,29.0,0.0,,,10.2,,,,38.13034,23.52324
2015-06-28,23.3,19.0,29.0,0.0,,,10.2,,,,38.12938,23.52777
2015-06-28,23.3,19.0,29.0,0.0,,,10.2,,,,38.0322,23.6044
2015-06-28,,,,,,,,,,,37.91929,23.07324
2015-06-28,,,,,,,,,,,37.91741,23.07279
2015-06-28,23.3,19.0,29.0,0.0,,,10.2,,,,38.02959,23.60063
2015-06-28,23.3,19.0,29.0,0.0,,,10.2,,,,38.07271,23.6342
2015-06-29,,,,,,,,,,,38.37432,24.06158
2015-06-29,22.6,17.0,28.0,,,307.0,10.2,,,,39.38834,22.80698
2015-06-29,22.6,17.0,28.0,,,307.0,10.2,,,,39.38506,22.8061
2015-06-29,22.6,17.0,28.0,,,307.0,10.2,,,,39.16779,22.84502
2015-06-29,22.3,16.0,28.0,,,,5.6,,,,38.56538,23.29555
2015-06-29,23.0,18.6,31.0,0.0,,,8.0,,,,38.12972,23.52429
2015-06-30,23.8,19.0,30.0,0.0,,,11.1,,,,37.9638,23.39858
2015-06-30,20.7,16.0,28.0,,,,4.8,,,,38.56624,23.29358
2015-06-30,,,,,,,,,,,38.37317,24.06261
2015-06-30,23.8,19.0,30.0,0.0,,,11.1,,,,38.13097,23.52345
2015-06-30,23.8,19.0,30.0,0.0,,,11.1,,,,38.03085,23.60006
2015-06-30,23.8,19.0,30.0,0.0,,,11.1,,,,37.9603,23.39786
2015-06-30,20.7,16.0,28.0,,,,4.8,,,,38.31493,23.62305
2015-06-30,20.7,16.0,28.0,,,,4.8,,,,38.56533,23.29646
2015-06-30,,,,,,,,,,,38.34514,21.75632
2015-06-30,23.8,19.0,30.0,0.0,,,11.1,,,,37.96035,23.39866
2015-06-30,23.8,19.0,30.0,0.0,,,11.1,,,,38.13027,23.52542
2015-06-30,23.8,19.0,30.0,0.0,,,11.1,,,,38.03061,23.59939
2015-07-01,23.8,18.0,30.0,0.0,,336.0,15.7,,,,38.03016,23.59855
2015-07-01,,,,,,,,,,,37.44462,25.36086
2015-07-01,,,,,,,,,,,38.37258,24.06021
2015-07-01,23.8,18.0,30.0,0.0,,336.0,15.7,,,,38.12753,23.52357
2015-07-01,23.8,18.0,30.0,0.0,,336.0,15.7,,,,38.13193,23.52303
2015-07-01,23.8,18.0,30.0,0.0,,336.0,15.7,,,,38.03077,23.59896
2015-07-01,,,,,,,,,,,37.44436,25.36479
2015-07-02,23.8,16.0,30.0,1.0,,,8.0,,,,40.70409,22.8139
2015-07-02,23.8,16.0,30.0,1.0,,,8.0,,,,40.70044,22.95255
2015-07-02,,,,,,,,,,,40.28408,23.44315
2015-07-02,22.8,17.0,28.0,,,,13.2,,,,38.56213,23.29145
2015-07-02,26.0,22.0,30.0,0.0,,341.0,18.7,,,,38.02781,23.60546
2015-07-02,,,,,,,,,,,37.64147,23.09883
2015-07-02,,,,,,,,,,,37.64285,23.10466
2015-07-02,22.8,17.0,28.0,,,,13.2,,,,38.56431,23.29988
2015-07-03,24.1,20.0,28.0,,,,11.6,,,,39.16564,22.84535
2015-07-03,,,,,,,,,,,38.5649,23.29336
2015-07-03,,,,,,,,,,,38.37566,24.06354
2015-07-03,27.3,23.0,31.0,0.0,,349.0,15.4,,,,38.1302,23.52406
2015-07-03,27.3,23.0,31.0,0.0,,349.0,15.4,,,,38.03333,23.60291
2015-07-03,,,,,,,,,,,38.33481,21.84754
2015-07-03,,,,,,,,,,,37.91803,23.07341
2015-07-03,,,,,,,,,,,40.57309,21.14004
2015-07-04,24.2,18.8,29.0,3.3,,,10.1,,,,40.70617,22.81362
2015-07-04,22.8,18.0,27.0,,,,10.0,,,,38.56346,23.2922
2015-07-04,,,,,,,,,,,38.37273,24.0632
2015-07-04,25.6,21.0,30.0,0.0,,355.0,15.8,,,,38.13044,23.525
2015-07-04,25.6,21.0,30.0,0.0,,355.0,15.8,,,,38.03155,23.60348
2015-07-04,,,,,,,,,,,38.33403,21.84889
2015-07-04,,,,,,,,,,,37.9179,23.07039
2015-07-04,22.8,18.0,27.0,,,,10.0,,,,38.56688,23.29323
2015-07-04,,,,,,,,,,,35.26685,23.60566
2015-07-04,22.8,18.0,27.0,,,,10.0,,,,38.56808,23.2969
2015-07-04,22.8,18.0,27.0,,,,10.0,,,,38.56676,23.29549
2015-07-05,,,,,,,,,,,37.91829,23.07263
2015-07-05,24.0,18.0,29.0,,,,9.2,,,,39.38737,22.80745
2015-07-05,23.4,16.0,29.0,,,,7.6,,,,38.56731,23.29412
2015-07-05,23.4,16.0,29.0,,,,7.6,,,,38.56395,23.29336
2015-07-05,,,,,,,,,,,38.37603,24.06117
2015-07-05,26.2,19.4,32.0,0.0,,,13.4,,,,38.12907,23.52604
2015-07-05,,,,,,,,,,,38.33374,21.84999
2015-07-05,26.2,19.4,32.0,0.0,,,13.4,,,,38.03148,23.60483
2015-07-05,23.8,20.0,28.0,0.0,,,6.4,,,,35.24037,24.33985
2015-07-05,26.2,19.4,32.0,,,,13.4,,,,38.04029,23.3116
2015-07-05,,,,,,,,,,,40.76168,22.45776
2015-07-05,26.2,19.4,32.0,0.0,,,13.4,,,,38.12733,23.52547
2015-07-05,,,,,,,,,,,40.2838,23.443
2015-07-05,23.4,16.0,29.0,,,,7.6,,,,38.56838,23.29658
2015-07-05,23.4,16.0,29.0,,,,7.6,,,,38.56426,23.29616
2015-07-05,23.4,16.0,29.0,,,,7.6,,,,38.56473,23.29128
2015-07-05,,,,,,,,,,,38.37343,24.06442
2015-07-05,26.2,19.4,32.0,0.0,,,13.4,,,,38.13135,23.52622
2015-07-05,,,,,,,,,,,37.91929,23.0733
2015-07-05,24.2,22.0,28.4,,,338.0,20.7,,,,36.85183,27.30002
2015-07-05,24.2,22.0,28.4,,,338.0,20.7,,,,36.85246,27.29551
2015-07-06,27.8,21.0,34.0,0.0,,,13.0,,,,38.1297,23.527
2015-07-06,25.0,18.0,32.0,,,,5.8,,,,38.56498,23.29441
2015-07-06,27.8,21.0,34.0,0.0,,,13.0,,,,38.13114,23.52443
2015-07-06,26.6,19.0,33.6,0.0,,,9.4,,,,40.70066,22.95181
2015-07-06,,,,,,,,,,,40.28535,23.44403
2015-07-06,27.8,21.0,34.0,0.0,,,13.0,,,,37.96053,23.39808
2015-07-07,27.4,20.6,34.0,0.0,,,9.7,,,,40.6999,22.95098
2015-07-07,27.4,20.6,34.0,0.0,,,9.7,,,,40.69984,22.95213
2015-07-07,25.5,19.0,31.0,,,,8.1,,,,38.56689,23.29247
2015-07-07,,,,,,,,,,,38.37174,24.05946
2015-07-07,,,,,,,,,,,37.91706,23.07167
2015-07-07,25.5,19.0,31.0,,,,8.1,,,,38.56565,23.29683
2015-07-07,25.5,19.0,31.0,,,,8.1,,,,38.56451,23.29169
2015-07-07,,,,,,,,,,,35.04131,24.84978
2015-07-07,29.0,24.0,34.0,0.0,,,13.7,,,,38.05146,23.57016
2015-07-07,25.5,19.0,31.0,,,,8.1,,,,38.31785,23.62082
2015-07-07,,,,,,,,,,,38.51009,22.99814
2015-07-07,,,,,,,,,,,38.51419,22.99669
2015-07-07,,,,,,,,,,,38.74727,21.44434
2015-07-07,,,,,,,,,,,38.74557,21.44247
2015-07-07,29.0,24.0,34.0,0.0,,,13.7,,,,37.96136,23.39874
2015-07-08,30.0,26.0,34.4,0.0,,334.0,14.1,,,,38.02959,23.60562
2015-07-08,,,,,,,,,,,40.28621,23.44403
2015-07-08,26.5,20.0,31.0,,,,10.7,,,,38.56543,23.2914
2015-07-08,,,,,,,,,,,38.37307,24.06197
2015-07-08,30.0,26.0,34.4,0.0,,334.0,14.1,,,,37.96273,23.40062
2015-07-08,,,,,,,,,,,39.27651,21.99196
2015-07-08,27.8,21.0,34.4,0.0,,,8.0,,,,39.41325,20.08848
2015-07-09,28.0,22.0,34.0,0.0,,,9.1,,,,38.12788,23.52772
2015-07-09,27.1,20.6,33.2,0.0,,,11.1,,,,40.69875,22.95079
2015-07-09,26.6,20.0,33.0,,,,8.8,,,,39.38556,22.80792
2015-07-09,26.6,20.0,33.0,,,,8.8,,,,39.16632,22.84537
2015-07-09,27.0,19.0,34.0,,,,4.6,,,,38.56778,23.2945
2015-07-09,27.0,19.0,34.0,,,,4.6,,,,38.56418,23.29324
2015-07-09,28.0,22.0,34.0,0.0,,,9.1,,,,37.96011,23.40216
2015-07-09,,,,,,,,,,,37.91821,23.07285
2015-07-09,,,,,,,,,,,40.46988,21.18899
2015-07-09,,,,,,,,,,,37.88518,22.80329
2015-07-09,,,,,,,,,,,37.88699,22.80614
2015-07-09,27.0,19.0,34.0,,,,4.6,,,,38.56684,23.29244
2015-07-09,27.0,19.0,34.0,,,,4.6,,,,38.56492,23.29625
2015-07-09,27.2,16.0,36.2,0.0,,,6.5,,,,39.42993,22.41499
2015-07-09,27.2,16.0,36.2,0.0,,,6.5,,,,39.43209,22.41269
2015-07-09,,,,,,,,,,,39.51473,21.74931
2015-07-10,26.2,21.0,33.0,,,,11.0,,,,39.38773,22.8076
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.43094,22.41585
2015-07-10,26.3,19.0,32.0,,,,8.9,,,,38.56791,23.29527
2015-07-10,26.3,19.0,32.0,,,,8.9,,,,38.56461,23.29445
2015-07-10,,,,,,,,,,,38.36114,22.69479
2015-07-10,28.0,21.0,35.0,0.0,,,12.7,,,,37.96125,23.39947
2015-07-10,28.0,21.0,35.0,0.0,,,12.7,,,,38.13161,23.52459
2015-07-10,28.0,21.0,35.0,0.0,,,12.7,,,,38.12833,23.52376
2015-07-10,,,,,,,,,,,38.335,21.84696
2015-07-10,,,,,,,,,,,37.91965,23.07352
2015-07-10,,,,,,,,,,,35.20326,24.72607
2015-07-10,26.3,19.0,32.0,,,,8.9,,,,38.56699,23.29666
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.43504,22.46995
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.43441,22.46481
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.40689,22.24012
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.43796,22.46411
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.43105,22.40748
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.4515,22.45606
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.46835,22.41592
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.47189,22.41521
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.47125,22.41005
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.47479,22.40932
2015-07-10,26.3,21.0,33.6,0.0,,,8.8,,,,39.47769,22.4115
2015-07-10,,,,,,,,,,,40.62341,21.66107
2015-07-11,24.7,20.0,29.0,,,,10.2,,,,38.56588,23.29416
2015-07-11,28.1,24.6,32.0,0.0,,341.0,14.7,,,,38.12977,23.52576
2015-07-11,28.1,24.6,32.0,0.0,,341.0,14.7,,,,38.13013,23.5265
2015-07-11,26.2,22.4,31.6,0.3,,,14.7,,,,40.70412,22.8172
2015-07-11,,,,,,,,,,,40.28619,23.44641
2015-07-11,24.7,18.0,32.2,0.0,,,5.7,,,,39.43012,22.44056
2015-07-11,24.7,20.0,29.0,,,,10.2,,,,38.56537,23.29122
2015-07-11,28.1,24.6,32.0,0.0,,341.0,14.7,,,,38.13145,23.52468
2015-07-12,24.7,16.6,31.0,0.0,,,11.9,,,,40.6988,22.95082
2015-07-12,25.4,16.9,33.0,0.0,,,5.8,,,,39.43187,22.44282
2015-07-12,25.4,16.9,33.0,0.0,,,5.8,,,,39.39962,22.31987
2015-07-12,,,,,,,,,,,37.54982,22.71501
2015-07-12,24.2,17.0,30.0,,,,5.9,,,,38.5666,23.29553
2015-07-12,,,,,,,,,,,39.23587,22.11542
2015-07-12,,,,,,,,,,,39.2923,22.35456
2015-07-12,25.4,16.9,33.0,0.0,,,5.8,,,,39.48331,22.42307
2015-07-12,,,,,,,,,,,40.76104,22.45775
2015-07-12,25.4,16.9,33.0,0.0,,,5.8,,,,39.40174,22.15778
2015-07-12,25.4,16.9,33.0,0.0,,,5.8,,,,39.36475,22.35589
2015-07-12,25.4,16.9,33.0,0.0,,,5.8,,,,39.36137,22.35084
2015-07-12,25.4,16.9,33.0,0.0,,,5.8,,,,39.36119,22.35816
2015-07-12,24.2,17.0,30.0,,,,5.9,,,,38.56444,23.29641
2015-07-12,27.4,21.8,33.0,,,,12.5,,,,38.12874,23.52582
2015-07-12,27.4,21.8,33.0,,,,12.5,,,,37.96071,23.39936
2015-07-12,25.9,24.0,28.2,0.0,,309.0,21.2,,,,35.40673,25.01179
2015-07-12,25.9,24.0,28.2,0.0,,309.0,21.2,,,,35.40107,25.01207
2015-07-12,25.9,24.0,28.2,0.0,,309.0,21.2,,,,35.40324,25.01454
2015-07-12,25.9,24.0,28.2,0.0,,309.0,21.2,,,,35.40351,25.01017
2015-07-13,26.3,18.6,34.0,0.0,,,8.2,,,,39.36635,22.35364
2015-07-13,,,,,,,,,,,40.28247,23.44666
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.35598,22.98646
2015-07-13,26.3,18.6,34.0,0.0,,,8.2,,,,39.36179,22.35183
2015-07-13,26.3,18.6,34.0,0.0,,,8.2,,,,39.36025,22.35803
2015-07-13,26.3,18.6,34.0,0.0,,,8.2,,,,39.39981,22.15787
2015-07-13,26.3,18.6,34.0,0.0,,,8.2,,,,39.36543,22.35346
2015-07-13,26.3,18.6,34.0,0.0,,,8.2,,,,39.36087,22.35163
2015-07-13,26.3,18.6,34.0,0.0,,,8.2,,,,39.39782,22.15703
2015-07-13,25.0,16.0,31.0,,,,4.9,,,,38.56445,23.29269
2015-07-13,,,,,,,,,,,38.37405,24.06039
2015-07-13,25.0,16.0,31.0,,,,4.9,,,,38.56503,23.29404
2015-07-13,28.5,22.0,34.0,0.0,,,10.2,,,,38.12833,23.52337
2015-07-13,28.5,22.0,34.0,0.0,,,10.2,,,,37.95858,23.40079
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.32582,22.61215
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.33063,22.61033
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.32888,22.60333
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.3284,22.58034
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.33017,22.58742
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.33324,22.57862
2015-07-13,,,,,,,,,,,39.37251,22.12651
2015-07-13,,,,,,,,,,,39.37644,22.1208
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.32901,22.61331
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.32883,22.60683
2015-07-13,24.8,18.0,30.0,,,,11.3,,,,39.32811,22.58121
2015-07-14,27.4,19.6,36.0,0.0,,,12.5,,,,40.69905,22.94895
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.47486,22.26303
2015-07-14,26.1,18.0,33.0,,,,4.7,,,,38.56433,23.29301
2015-07-14,28.4,21.0,35.0,0.0,,,7.0,,,,38.12959,23.52302
2015-07-14,28.4,21.0,35.0,0.0,,,7.0,,,,37.96026,23.40032
2015-07-14,,,,,,,,,,,38.30563,23.04437
2015-07-14,,,,,,,,,,,38.30287,23.04269
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.48054,22.31134
2015-07-14,,,,,,,,,,,40.49967,21.01236
2015-07-14,,,,,,,,,,,40.49996,21.01399
2015-07-14,,,,,,,,,,,35.10382,24.6893
2015-07-14,,,,,,,,,,,38.30438,23.04058
2015-07-14,26.1,18.0,33.0,,,,4.7,,,,38.56625,23.29406
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.40929,22.38749
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.40879,22.38049
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41467,22.39427
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41417,22.38718
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41317,22.37308
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41269,22.36622
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41805,22.37269
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41755,22.36567
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.43375,22.45544
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41673,22.39251
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41626,22.3854
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.41535,22.37123
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.43055,22.45421
2015-07-14,28.2,19.9,34.0,0.0,,,7.0,,,,39.52831,22.48583
2015-07-15,,,,,,,,,,,38.3027,23.04125
2015-07-15,28.6,24.0,33.0,0.0,,,12.6,,,,38.12947,23.52345
2015-07-15,28.6,24.0,33.0,0.0,,,12.6,,,,37.96135,23.40064
2015-07-15,,,,,,,,,,,37.91856,23.07054
2015-07-15,26.5,21.0,31.0,,,,7.8,,,,38.56475,23.2955
2015-07-15,27.8,23.2,33.4,0.0,,,10.2,,,,39.52631,22.50799
2015-07-16,,,,,,,,,,,40.51504,21.08308
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.51221,22.59454
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.51157,22.60011
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.51307,22.59924
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.5094,22.59854
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.50299,22.55759
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.49931,22.5569
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.44726,22.28757
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.45051,22.28742
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.44677,22.28682
2015-07-16,,,,,,,,,,,38.56593,23.29694
2015-07-16,,,,,,,,,,,38.37309,24.06275
2015-07-16,29.2,24.0,33.4,0.0,,348.0,18.2,,,,38.13086,23.52451
2015-07-16,,,,,,,,,,,38.30035,22.00419
2015-07-16,,,,,,,,,,,38.29662,22.00355
2015-07-16,,,,,,,,,,,38.29952,22.00205
2015-07-16,29.2,24.0,33.4,0.0,,348.0,18.2,,,,38.13017,23.52607
2015-07-16,29.2,24.0,33.4,,,348.0,18.2,,,,38.31417,23.62278
2015-07-16,29.2,24.0,33.4,,,348.0,18.2,,,,38.29358,23.3225
2015-07-16,27.1,20.0,33.0,,,,10.3,,,,39.38511,22.76503
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.42892,22.39616
2015-07-16,,,,,,,,,,,40.75523,22.15131
2015-07-16,28.0,18.8,35.4,0.0,,,8.6,,,,39.51579,22.50927
2015-07-16,,,,,,,,,,,38.56502,23.29523
2015-07-16,29.2,24.0,33.4,0.0,,348.0,18.2,,,,38.13002,23.52418
2015-07-16,,,,,,,,,,,37.91842,23.07097
2015-07-17,26.7,,33.0,,,,,,,,39.5138,22.49884
2015-07-17,26.7,,33.0,,,,,,,,39.51279,22.49968
2015-07-17,,,,,,,,,,,38.56444,23.29263
2015-07-17,,,,,,,,,,,36.53129,23.09411
2015-07-17,,,,,,,,,,,36.52732,23.10647
2015-07-17,,,,,,,,,,,36.53318,23.08824
2015-07-17,,,,,,,,,,,36.52385,23.09314
2015-07-17,,,,,,,,,,,36.52148,23.10048
2015-07-17,,,,,,,,,,,36.52554,23.0879
2015-07-17,,,,,,,,,,,36.52972,23.08703
